343,1992-04-24,405.88,415.05,397.74,414.4,34706,47646000
344,1992-04-27,422.45,424.92,413.47,424.58,37257,53584000
345,1992-04-28,434.9,436.31,424.58,436.09,42392,53950000
346,1992-04-29,445.25,446.12,436.09,444.16,52899,66766000
347,1992-04-30,435.73,448.94,433.66,445.38,45704,52587000
348,1992-05-04,454.86,456.24,445.38,453.62,64362,101358000
349,1992-05-05,447.42,455.36,439.96,449.21,49359,78293000
350,1992-05-06,449.78,454.08,446.39,449.96,33687,54371000
351,1992-05-07,452.86,457.05,449.55,454.65,34414,51743000
352,1992-05-08,461.05,468.42,454.65,468.11,48634,84729000
353,1992-05-11,483.29,490.19,468.11,491.5,30950,60653000
354,1992-05-12,502.8,506.68,491.5,506.53,33278,65369000
355,1992-05-13,505.27,517.86,499.4,514.04,33897,64664000
356,1992-05-14,514.48,523.5,511.91,523.36,33010,60063000
357,1992-05-15,529.39,544.56,523.36,544.35,63283,75109000
358,1992-05-18,560.09,571.85,544.35,571.82,29992,61340000
359,1992-05-19,590.41,598.11,571.82,598.11,47790,58722000
360,1992-05-20,617.28,623.88,598.11,616.99,65646,119286000
361,1992-05-21,1260.319,1334.98,604.01,1266.49,89657,181277000
362,1992-05-22,1306.37,1349.71,1262.439,1339.99,93725,204173000
363,1992-05-25,1411.98,1428.79,1339.99,1421.569,88969,222429000
364,1992-05-26,1332.39,1429.01,1291.0,1301.35,68128,149448000
365,1992-05-27,1250.56,1285.61,823.36,1193.17,64528,138824000
366,1992-05-28,1123.04,1184.18,1114.939,1160.17,48389,117388000
367,1992-05-29,1243.65,1253.37,1154.01,1234.71,51615,135997000
368,1992-06-01,1175.689,1249.58,1129.28,1183.24,39394,105366000
369,1992-06-02,1155.88,1184.28,1138.58,1141.02,34033,84509000
370,1992-06-03,1075.9,1141.02,1033.47,1059.069,41002,91844000
371,1992-06-04,1087.49,1118.93,1050.45,1104.46,43184,94263000
372,1992-06-05,1125.01,1143.069,1099.91,1105.76,44007,100847000
373,1992-06-08,1092.069,1121.41,1085.189,1093.46,28747,63968000
374,1992-06-09,1116.92,1144.39,1079.65,1126.62,35100,78762000
375,1992-06-10,1199.23,1206.51,1134.73,1187.02,58732,140149000
376,1992-06-11,1179.28,1188.68,1172.09,1178.3,34897,85107000
377,1992-06-12,1164.12,1178.3,1153.97,1171.71,47202,104835000
378,1992-06-15,1174.41,1181.86,1152.689,1171.85,37747,78204000
379,1992-06-16,1171.75,1135.61,1164.24,1166.7,35158,85477000
380,1992-06-17,1171.29,1186.59,1166.26,1169.569,34755,84383000
381,1992-06-18,1167.16,1172.86,1158.319,1168.43,29101,61629000
382,1992-06-19,1169.97,1171.939,1161.8,1171.939,25146,55724000
383,1992-06-22,1173.68,1180.21,1165.74,1169.9,27924,64265000
384,1992-06-23,1162.83,1172.46,1154.62,1158.17,19490,44559000
385,1992-06-24,1150.89,1158.17,1144.46,1151.06,16975,36497000
386,1992-06-25,1153.48,1160.23,1148.02,1160.23,19846,50128000
387,1992-06-26,1164.29,1207.819,1160.23,1164.67,29061,64137000
388,1992-06-29,1168.89,1173.49,1156.68,1169.51,53610,102578000
389,1992-06-30,1186.62,1193.16,1169.51,1191.189,58976,147621000
390,1992-07-01,1199.54,1215.13,1182.05,1194.18,58330,112406000
391,1992-07-02,1187.3,1198.66,1179.86,1187.48,46512,92341000
392,1992-07-03,1189.09,1193.39,1183.96,1189.16,75245,154763000
393,1992-07-06,1197.76,1215.24,1190.27,1201.01,63782,178472000
394,1992-07-07,1201.01,1206.91,1195.81,1206.46,68826,188306000
395,1992-07-08,1192.37,1211.27,1182.72,1185.5,68043,138880000
396,1992-07-09,1172.439,1187.18,1168.78,1178.53,53216,130815000
397,1992-07-10,1175.14,1192.98,1166.45,1188.62,58149,134101000
398,1992-07-13,1156.83,1198.9,1131.21,1136.33,51595,123468000
399,1992-07-14,1124.65,1139.96,1110.189,1114.05,44462,95340000
400,1992-07-15,1107.18,1135.569,1100.16,1107.689,44812,121584000
401,1992-07-16,1114.13,1214.83,1108.23,1124.64,50464,151032000
402,1992-07-17,1121.49,1134.319,1116.14,1125.56,62671,115821000
403,1992-07-20,1100.6,1126.96,1094.81,1098.819,31699,67313000
404,1992-07-21,1087.61,1096.49,1079.75,1082.39,35912,66221000
405,1992-07-22,1059.22,1081.81,1034.91,1035.66,47347,105623000
406,1992-07-23,1020.07,1033.75,961.61,1014.57,77014,137013000
407,1992-07-24,1165.89,1178.9,1014.08,1142.02,57155,100041000
408,1992-07-27,1169.42,1178.81,1108.05,1149.33,59560,122257000
409,1992-07-28,1126.88,1148.63,1102.02,1105.95,78387,105616000
410,1992-07-29,1078.31,1108.06,1047.03,1087.12,68987,85225000
411,1992-07-30,1067.45,1087.36,1043.79,1057.4,99108,88690000
412,1992-07-31,1045.67,1052.069,1032.54,1052.069,87149,77149000
413,1992-08-03,1034.7,1060.36,1026.83,1031.55,60103,73754000
414,1992-08-04,1018.3,1036.33,1016.16,1035.63,52472,63035000
415,1992-08-05,1015.76,1038.3,1011.66,1012.55,61146,76139000
416,1992-08-06,988.38,1010.76,983.22,1002.17,72555,108106000
417,1992-08-07,1003.22,1006.11,995.71,1005.23,78256,101706000
418,1992-08-10,992.73,1006.64,956.55,964.09,81781,111257000
419,1992-08-11,926.81,961.61,797.6,863.41,106999,153828000
420,1992-08-12,675.0,843.3,627.36,781.21,144831,188801000
421,1992-08-13,797.17,890.06,745.62,850.94,115594,171260000
422,1992-08-14,857.1,900.51,818.12,858.38,104407,159447000
423,1992-08-17,898.66,940.76,858.38,939.46,113357,190291000
424,1992-08-18,954.89,999.69,921.98,933.44,148494,259401000
425,1992-08-19,920.66,951.16,888.23,939.51,75952,131836000
426,1992-08-20,930.7,946.73,918.65,932.32,160565,177488000
427,1992-08-21,916.99,938.37,912.89,916.25,170567,189594000
428,1992-08-24,888.95,920.85,881.33,884.1,99347,155058000
429,1992-08-25,868.1,887.49,848.05,849.57,84662,135092000
430,1992-08-26,841.42,877.25,827.36,877.25,126153,153392000
431,1992-08-27,874.75,880.02,861.64,863.77,54258,89723000
432,1992-08-28,851.6,866.98,825.01,848.2,74884,95684000
433,1992-08-31,833.5,848.4,823.02,823.27,54296,77675000
434,1992-09-01,826.96,832.84,807.37,824.96,78694,87529000
435,1992-09-02,803.83,826.68,783.96,787.67,93924,140242000
436,1992-09-03,749.22,781.33,742.74,764.11,163730,206650000
437,1992-09-04,759.54,776.18,749.46,753.58,98772,130811000
