633,2006-06-05,1y,2.3788
634,2006-06-05,3y,2.71
635,2006-06-05,5y,3.05
636,2006-06-05,7y,3.19
637,2006-06-05,10y,3.38
638,2006-06-05,15y,3.61
639,2006-06-05,20y,3.8
640,2006-06-05,30y,3.9122
641,2006-06-06,0d,1.82
642,2006-06-06,6m,2.24
643,2006-06-06,1y,2.4079
644,2006-06-06,3y,2.73
645,2006-06-06,5y,3.05
646,2006-06-06,7y,3.2
647,2006-06-06,10y,3.4
648,2006-06-06,15y,3.65
649,2006-06-06,20y,3.8
650,2006-06-06,30y,3.9122
651,2006-06-07,0d,1.85
652,2006-06-07,6m,2.28
653,2006-06-07,1y,2.4403
654,2006-06-07,3y,2.75
655,2006-06-07,5y,3.08
656,2006-06-07,7y,3.24
657,2006-06-07,10y,3.45
658,2006-06-07,15y,3.79
659,2006-06-07,20y,3.85
660,2006-06-07,30y,4.0
661,2006-06-08,0d,1.86
662,2006-06-08,6m,2.26
663,2006-06-08,1y,2.4495
664,2006-06-08,3y,2.75
665,2006-06-08,5y,3.07
666,2006-06-08,7y,3.24
667,2006-06-08,10y,3.44
668,2006-06-08,15y,3.79
669,2006-06-08,20y,3.88
670,2006-06-08,30y,4.02
671,2006-06-09,0d,1.85
672,2006-06-09,6m,2.268
673,2006-06-09,1y,2.4951
674,2006-06-09,3y,2.75
675,2006-06-09,5y,3.05
676,2006-06-09,7y,3.23
677,2006-06-09,10y,3.43
678,2006-06-09,15y,3.77
679,2006-06-09,20y,3.85
680,2006-06-09,30y,4.022
681,2006-06-12,0d,1.85
682,2006-06-12,6m,2.26
683,2006-06-12,1y,2.4533
684,2006-06-12,3y,2.8
685,2006-06-12,5y,3.08
686,2006-06-12,7y,3.23
687,2006-06-12,10y,3.45
688,2006-06-12,15y,3.775
689,2006-06-12,20y,3.87
690,2006-06-12,30y,4.05
691,2006-06-13,0d,1.85
692,2006-06-13,6m,2.26
693,2006-06-13,1y,2.4593
694,2006-06-13,3y,2.84
695,2006-06-13,5y,3.1176
696,2006-06-13,7y,3.25
697,2006-06-13,10y,3.459
698,2006-06-13,15y,3.79
699,2006-06-13,20y,3.88
700,2006-06-13,30y,4.061
701,2006-06-14,0d,1.85
702,2006-06-14,6m,2.27
703,2006-06-14,1y,2.5
